point_id,x,y,category
0,0.19990225955780633,-0.2524735950153052,plant
1,-0.80501253900847736,2.1268931303447469,container
2,0.65806529827692695,1.1403479552801179,vehicle
3,-0.66037258584037306,0.78712496062899395,vehicle
4,-1.7335144323973837,0.60517360097531281,animal
5,0.34078624597663987,0.018016104102027527,plant
6,-2.1183536111252246,-0.12938797944834995,decoration
7,-1.313677635757059,0.50161614098719842,animal
8,-1.5791361565015507,-0.15557131134012395,animal
9,-2.0340866156645152,1.0281066229558851,animal
10,0.057904075482073381,-0.33448812925956956,plant
11,0.97194464239692502,-0.86244411561627787,food
12,0.36428778885177537,-1.1749811275901256,plant
13,0.55489550409080468,0.01193119248401198,container
14,1.1559275332513759,-1.4475414656448087,plant
15,0.7554563619605883,-1.6961516087029789,plant
16,-0.49321412865051717,0.15026326142167945,tool
17,-0.72593166063622239,0.95040487594968814,container
18,0.46288130423348167,-0.55861596224516097,container
19,0.78977381207545261,-1.344414492447257,food
20,1.1631804506330381,-0.74567067262119102,toy
21,0.041391830293134917,-0.37782005027945592,toy
22,2.4235538444406033,-1.1408349377339428,plant
23,-0.05703482149174411,-0.28558149209285005,plant
24,0.70469659461091905,-0.17008385416205832,food
25,0.61048117250511347,0.47196763709901018,decoration
26,-0.050864637818147498,-0.59837303442869283,animal
27,0.76082642023726599,0.60974499712348862,container
28,0.29060934385415499,1.5856617132970097,furniture
29,0.67229952667512527,-0.63895791896457899,toy
30,1.2639861009433688,0.24720076082364426,container
31,1.2289140751058374,-0.8322127358414354,plant
32,-1.0621318040311878,-1.160891496468905,animal
33,-1.5840929307690021,-0.62236032437154232,animal
34,0.3260904666075265,2.4551124850286525,furniture
35,-1.105333961287521,-0.45272712782680308,animal
36,-0.54464650550670779,0.59813738799004845,food
37,-0.08662430356724031,-0.88727496491263413,plant
38,-0.12009706847648469,-0.30358832229831295,animal
39,0.95813988280697537,1.4800832894422054,furniture
40,0.59942937297993082,-0.64236069650683414,vehicle
41,-0.95444073898689741,-1.2254184743333312,animal
42,-1.5472371927030311,-0.3967812635177233,animal
43,0.46122556328972686,-1.1771931161716991,plant
44,-0.20408013289113172,-0.47823430975645331,clothing
45,-0.25361776021382215,1.3697868569795031,tool
46,-0.46768308446469076,-0.047574641452161975,vehicle
47,0.92480793651449789,-0.93353748370711298,plant
48,-0.74868113702575112,-0.90137869347448696,clothing
49,-0.87695630961965654,-1.5126828661997413,animal
50,0.57473468001582639,0.65030620964095875,vehicle
51,-0.58175231105425473,0.81386077008689461,vehicle
52,1.230984980961771,-0.84256168920175556,container
53,-0.54948508433069876,0.26174132981008696,weapon
54,1.4337128276030753,-0.85237691055728615,container
55,-1.5457610986286017,-0.33021068930805386,clothing
56,-0.53288155348419297,-0.91550186731861272,sports equipment
57,-0.75505693883920089,-0.41781479356581669,decoration
58,0.76537244702677831,-0.70927643998859402,food
59,0.96900642757661248,1.8947820541254601,container
60,0.61514218539862164,-1.4063495969767805,food
61,-0.26524255532751118,-1.0574704032976319,plant
62,0.62352350850617755,-0.040717787105611039,container
63,0.14828957245284247,1.1041753840551924,vehicle
64,-0.050169012406881784,-0.025271894422423509,weapon
65,1.0526574451854076,2.3578852227287035,furniture
66,0.83349947881608888,-1.3142159462799645,food
67,-0.44493095839344732,-1.3408101070921812,animal
68,0.26174255965789106,0.084995954782573699,plant
69,0.31546311853795828,0.24163044338314013,plant
70,-1.5814430337262602,-0.57268326183673823,animal
71,1.5336137973479871,-0.13637188259955027,food
72,0.53304861400057713,-0.31388645192649828,food
73,0.88874353038634601,0.96388446173051079,vehicle
74,-0.57662548011574688,0.75208918374998357,vehicle
75,-0.26816444974581538,-1.2240205094408991,clothing
76,0.16515749188161657,-1.3195785387872001,plant
77,1.3298799361160745,-1.687521055138901,plant
78,-0.14449123910576342,0.65814048226075683,container
79,-1.9403409007269516,-0.66415002860143535,animal
80,-0.73017518855354313,0.39033458009249561,animal
81,1.0168919347910939,-0.42614953236787556,plant
82,0.96376507809272238,0.19000712566697431,plant
83,0.14163689132258733,0.91568777105569177,furniture
84,-0.1784059759006637,-0.15734861109074752,container
85,0.6641364197299553,-0.91850171301643879,food
86,-1.4646875015630789,-0.44366275414555217,animal
87,1.6893451460372686,-1.5255930994722808,plant
88,-3.549280391440119,-0.36211016317542571,body part
89,0.66814381952604063,1.333484395427367,container
90,1.2158766846690547,-0.95557343577263487,food
91,-1.8216049455610899,-0.58230809929067995,body part
92,-1.9683694417468558,0.26311819259232649,animal
93,-1.751196215804125,-0.49226597216779255,animal
94,0.74439832710242027,-0.7415476358086982,decoration
95,-0.47524188382753868,-0.45163214763543386,musical instrument
96,-0.27883707470139218,2.1464994430377065,furniture
97,-1.2010830354145374,-0.4575437291890746,clothing
98,-0.15648467117599718,-0.94189474175605881,animal
99,0.19637084866682625,-1.220037546497367,plant
100,0.46141917261289533,-0.20171536331799886,container
101,0.61541013022997715,1.9457768601286414,container
102,0.95476949000413203,-0.81882928773409902,food
103,0.07746412286123322,1.7984819604558029,tool
104,0.34880036957965432,-0.4210508855006499,tool
105,0.21832303786063148,-0.017194734903410717,plant
106,0.25984147042422789,-0.90326217429163269,food
107,1.9943126131513136,0.27162129751052022,furniture
108,-0.2751820951804731,-0.96370060648217459,clothing
109,-1.1813573950074079,-0.59572169590220914,animal
110,0.61333220640329,-1.0187117315174379,plant
111,-0.42536545598416242,1.5644872756831205,tool
112,1.3189489821803428,0.3512108404836824,container
113,-0.12539210004959309,-1.4060580424397704,animal
114,0.42280751786992754,2.0354400536050075,furniture
115,1.0842627237942932,-2.0034676288026452,food
116,0.6894781162994249,-0.64029221239390866,food
117,0.39282698829269835,-0.047595987572005449,clothing
118,1.218557974383907,-1.3329045533806094,plant
